Language_ID,Parameter_ID,Value,Name,Family
arg,92A,No_question_particle,Arabic (Gulf),Afro-Asiatic
arm,92A,No_question_particle,Armenian (Eastern),Indo-European
aro,92A,Final,Arosi,Austronesian
arp,92A,Final,Arapesh (Mountain),Torricelli
arw,92A,No_question_particle,Armenian (Western),Indo-European
asm,92A,Final,Asmat,Trans-New Guinea
ass,92A,No_question_particle,Assamese,Indo-European
asy,92A,Final,Arabic (Syrian),Afro-Asiatic
ata,92A,Final,Atayal,Austronesian
ath,92A,No_question_particle,Athpare,Sino-Tibetan
ava,92A,Second_position,Avar,Nakh-Daghestanian
avk,92A,Final,Avikam,Niger-Congo
awp,92A,Final,Awa Pit,Barbacoan
awt,92A,Final,Awtuw,Sepik
aym,92A,Final,Aymara (Central),Aymaran
aze,92A,Final,Azerbaijani,Altaic
azi,92A,No_question_particle,Azari (Iranian),Altaic
bab,92A,Final,Babungo,Niger-Congo
bae,92A,No_question_particle,Baré,Arawakan
baf,92A,No_question_particle,Bafut,Niger-Congo
bag,92A,Final,Bagirmi,Central Sudanic
bai,92A,Final,Bai,Sino-Tibetan
bam,92A,Final,Bambara,Mande
bao,92A,No_question_particle,Bao'an,Altaic
baw,92A,Final,Bawm,Sino-Tibetan
bbf,92A,Final,Bobo Madaré (Northern),Mande
bbw,92A,Initial,Bininj Gun-Wok,Gunwinyguan
bco,92A,No_question_particle,Bella Coola,Salishan
bdm,92A,No_question_particle,Badimaya,Pama-Nyungan
bej,92A,No_question_particle,Beja,Afro-Asiatic
bel,92A,Final,Belhare,Sino-Tibetan
bem,92A,In_either_of_the_two_positions,Bemba,Niger-Congo
bfg,92A,Initial,Berber (Figuig),Afro-Asiatic
bgn,92A,Final,Bugun,Sino-Tibetan
bgo,92A,Final,Bongo,Central Sudanic
bgz,92A,No_question_particle,Banggi,Austronesian
bho,92A,Initial,Bhojpuri,Indo-European
bii,92A,No_question_particle,Biri,Pama-Nyungan
bik,92A,No_question_particle,Biak,Austronesian
bil,92A,No_question_particle,Bilua,Solomons East Papuan
bir,92A,Final,Birom,Niger-Congo
biu,92A,No_question_particle,Bisu,Sino-Tibetan
bkn,92A,Final,Bakundu,Niger-Congo
bkr,92A,Second_position,Batak (Karo),Austronesian
bla,92A,No_question_particle,Blackfoot,Algic
ble,92A,No_question_particle,Baoulé,Niger-Congo
bln,92A,No_question_particle,Bilin,Afro-Asiatic
blr,92A,Initial,Belorussian,Indo-European
blt,92A,No_question_particle,Balti,Sino-Tibetan
blx,92A,Final,Biloxi,Siouan
bma,92A,Initial,Berber (Middle Atlas),Afro-Asiatic
bmb,92A,No_question_particle,Bimoba,Niger-Congo
bnj,92A,Initial,Bandjalang,Pama-Nyungan
bnu,92A,Initial,Bularnu,Pama-Nyungan
bod,92A,No_question_particle,Bodo,Sino-Tibetan
bon,92A,Final,Bongu,Trans-New Guinea
bra,92A,Final,Brao,Austro-Asiatic
bre,92A,Initial,Breton,Indo-European
brf,92A,Initial,Berber (Rif),Afro-Asiatic
brm,92A,No_question_particle,Burmese,Sino-Tibetan
brn,92A,No_question_particle,Burunge,Afro-Asiatic
brp,92A,Initial,Barupu,Skou
brs,92A,No_question_particle,Barasano,Tucanoan
bsh,92A,No_question_particle,Bushoong,Niger-Congo
btk,92A,Initial,Bontok,Austronesian
bud,92A,Final,Buduma,Afro-Asiatic
bul,92A,Second_position,Bulgarian,Indo-European
bum,92A,No_question_particle,Buma,Austronesian
bus,92A,Final,Busa,Mande
bwc,92A,Second_position,Bajau (West Coast),Austronesian
bya,92A,Initial,Byansi,Sino-Tibetan
cah,92A,No_question_particle,Cahuilla,Uto-Aztecan
cai,92A,No_question_particle,Chai,Eastern Sudanic
car,92A,No_question_particle,Carib,Cariban
cba,92A,No_question_particle,Chumash (Barbareño),Chumash
ccm,92A,Initial,Chinantec (Comaltepec),Oto-Manguean
cct,92A,Final,Choctaw,Muskogean
cea,92A,Second_position,Cree (Swampy),Algic
cem,92A,Initial,Cèmuhî,Austronesian
cga,92A,Final,Chaga,Niger-Congo
cha,92A,Initial,Chamorro,Austronesian
chc,92A,No_question_particle,Chechen,Nakh-Daghestanian
che,92A,Second_position,Cherokee,Iroquoian
chg,92A,Final,Chang,Sino-Tibetan
chh,92A,Final,Chaha,Afro-Asiatic
chi,92A,No_question_particle,Chimariko,Hokan
chk,92A,No_question_particle,Chukchi,Chukotko-Kamchatkan
chp,92A,Final,Chipewyan,Na-Dene
chq,92A,Initial,Chinantec (Quiotepec),Oto-Manguean
chr,92A,Final,Chrau,Austro-Asiatic
chs,92A,Final,Chin (Siyin),Sino-Tibetan
chv,92A,No_question_particle,Chuvash,Altaic
chw,92A,Final,Cham (Western),Austronesian
chx,92A,Initial,Chontal (Huamelultec Oaxaca),Tequistlatecan
cic,92A,Initial,Chichewa,Niger-Congo
cle,92A,Initial,Chinantec (Lealao),Oto-Manguean
cmh,92A,Second_position,Chemehuevi,Uto-Aztecan
cml,92A,No_question_particle,Camling,Sino-Tibetan
cmn,92A,Second_position,Comanche,Uto-Aztecan
cmr,92A,Final,Chin (Mara),Sino-Tibetan
cmy,92A,No_question_particle,Chontal Maya,Mayan
cnl,92A,Initial,Canela,Macro-Ge
coa,92A,No_question_particle,Coahuilteco,Coahuiltecan
coc,92A,Second_position,Cocama,Tupian
coo,92A,Final,Coos (Hanis),Oregon Coast
cop,92A,Initial,Coptic,Afro-Asiatic
cpl,92A,No_question_particle,Chinantec (Palantla),Oto-Manguean
cpy,92A,No_question_particle,Chipaya,Uru-Chipaya
cre,92A,Second_position,Cree (Plains),Algic
crn,92A,Initial,Cornish,Indo-European
crp,92A,No_question_particle,Carapana,Tucanoan
cso,92A,Final,Chatino (Sierra Occidental),Oto-Manguean
ctl,92A,No_question_particle,Catalan,Indo-European
cub,92A,No_question_particle,Cubeo,Tucanoan
cup,92A,No_question_particle,Cupeño,Uto-Aztecan
cze,92A,No_question_particle,Czech,Indo-European
dan,92A,Final,Dan,Mande
dds,92A,Final,Donno So,Dogon
des,92A,No_question_particle,Desano,Tucanoan
deu,92A,No_question_particle,Deuri,Sino-Tibetan
dgr,92A,Final,Dagur,Altaic
dha,92A,No_question_particle,Dhaasanac,Afro-Asiatic
dhi,92A,Final,Dhivehi,Indo-European
die,92A,No_question_particle,Diegueño (Mesa Grande),Hokan
dim,92A,No_question_particle,Dime,Afro-Asiatic
din,92A,No_question_particle,Dinka,Eastern Sudanic
dio,92A,No_question_particle,Diola-Fogny,Niger-Congo
diy,92A,No_question_particle,Diyari,Pama-Nyungan
dji,92A,Initial,Djingili,Mirndi
djm,92A,No_question_particle,Djambarrpuyngu,Pama-Nyungan
djp,92A,Initial,Djapu,Pama-Nyungan
dlm,92A,No_question_particle,Dla (Menggwa),Senagi
dmk,92A,Final,Domaaki,Indo-European
dni,92A,No_question_particle,Dani (Lower Grand Valley),Trans-New Guinea
don,92A,Final,Dong (Southern),Tai-Kadai
doy,92A,Final,Doyayo,Niger-Congo
dre,92A,Initial,Drehu,Austronesian
drm,92A,Initial,Darma,Sino-Tibetan
dsh,92A,No_question_particle,Danish,Indo-European
duk,92A,Final,Duka,Niger-Congo
dul,92A,Final,Dulong,Sino-Tibetan
dum,92A,Final,Dumo,Skou
dun,92A,Final,Duna,Trans-New Guinea
dut,92A,No_question_particle,Dutch,Indo-European
dyi,92A,Second_position,Dyirbal,Pama-Nyungan
ebi,92A,In_either_of_the_two_positions,Ebira,Niger-Congo
efi,92A,Initial,Efik,Niger-Congo
ega,92A,Final,Ega,Niger-Congo
egn,92A,Final,Engenni,Niger-Congo
eip,92A,No_question_particle,Eipo,Trans-New Guinea
emb,92A,No_question_particle,Emberá (Northern),Choco
eme,92A,Second_position,Émérillon,Tupian
ene,92A,No_question_particle,Enets,Uralic
eng,92A,No_question_particle,English,Indo-European
eno,92A,No_question_particle,Enggano,Austronesian
epe,92A,No_question_particle,Epena Pedee,Choco
erk,92A,No_question_particle,Efate (South),Austronesian
err,92A,Initial,Erromangan,Austronesian
ese,92A,Initial,Ese Ejja,Tacanan
est,92A,In_either_of_the_two_positions,Estonian,Uralic
eud,92A,Initial,Eudeve,Uto-Aztecan
eve,92A,Final,Evenki,Altaic
ewe,92A,Final,Ewe,Niger-Congo
ewo,92A,Initial,Ewondo,Niger-Congo
fas,92A,No_question_particle,Fasu,Trans-New Guinea
fij,92A,No_question_particle,Fijian,Austronesian
fin,92A,Second_position,Finnish,Uralic
foe,92A,No_question_particle,Foe,Trans-New Guinea
fre,92A,Initial,French,Indo-European
fri,92A,No_question_particle,Frisian,Indo-European
fua,92A,Final,Fulfulde (Adamawa),Niger-Congo
ful,92A,No_question_particle,Fulniô,Yaté
fut,92A,Final,Futuna-Aniwa,Austronesian
fye,92A,Final,Fyem,Niger-Congo
gae,92A,No_question_particle,Gaelic (Scots),Indo-European
gah,92A,No_question_particle,Gahuku,Trans-New Guinea
gal,92A,No_question_particle,Galo,Sino-Tibetan
gap,92A,Final,Gapapaiwa,Austronesian
gar,92A,No_question_particle,Garo,Sino-Tibetan
gav,92A,Initial,Gavião,Tupian
gbb,92A,Final,Gbeya Bossangoa,Niger-Congo
gdb,92A,No_question_particle,Gutob,Austro-Asiatic
gds,92A,No_question_particle,Gadsup,Trans-New Guinea
gel,92A,Final,Gela,Austronesian
geo,92A,No_question_particle,Georgian,Kartvelian
ger,92A,No_question_particle,German,Indo-European
ghb,92A,No_question_particle,Guahibo,Guahiban
ghr,92A,Final,Bunan,Sino-Tibetan
gim,92A,No_question_particle,Gimira,Afro-Asiatic
git,92A,Final,Gitksan,Penutian
gln,92A,No_question_particle,Golin,Trans-New Guinea
gmw,92A,No_question_particle,Gumawana,Austronesian
gnb,92A,No_question_particle,Gunbalang,Gunwinyguan
goa,92A,Initial,Goajiro,Arawakan
goe,92A,Final,Goemai,Afro-Asiatic
gok,92A,Initial,Gokana,Niger-Congo
gon,92A,Final,Gondi,Dravidian
grb,92A,Initial,Grebo,Niger-Congo
grj,92A,No_question_particle,Guarijío,Uto-Aztecan
grk,92A,Initial,Greek (Modern),Indo-European
grr,92A,In_either_of_the_two_positions,Garrwa,Garrwan
grw,92A,No_question_particle,Greenlandic (West),Eskimo-Aleut
gud,92A,Final,Gude,Afro-Asiatic
guh,92A,Final,Guhu-Samane,Trans-New Guinea
guj,92A,No_question_particle,Gujarati,Indo-European
gul,92A,Final,Gula (in Central African Republic),Central Sudanic
gum,92A,No_question_particle,Gumbaynggir,Pama-Nyungan
gur,92A,Final,Gurung,Sino-Tibetan
guw,92A,Final,Gungbe,Niger-Congo
gwa,92A,Final,Gwari,Niger-Congo
gyc,92A,No_question_particle,Gyarong (Cogtse),Sino-Tibetan
ham,92A,Final,Hamtai,Trans-New Guinea
hat,92A,Final,Hatam,West Papuan
hau,92A,Final,Hausa,Afro-Asiatic
hay,92A,No_question_particle,Hayu,Sino-Tibetan
hdi,92A,Final,Hdi,Afro-Asiatic
heb,92A,Initial,Hebrew (Modern),Afro-Asiatic
hin,92A,Initial,Hindi,Indo-European
hix,92A,No_question_particle,Hixkaryana,Cariban
hma,92A,Final,Hmar,Sino-Tibetan
hmi,92A,No_question_particle,Huitoto (Minica),Huitotoan
hmo,92A,Other_position,Hmong Njua,Hmong-Mien
hna,92A,Final,Mina,Afro-Asiatic
hnd,92A,In_either_of_the_two_positions,Hunde,Niger-Congo
ho,92A,Final,Ho,Austro-Asiatic
hoa,92A,No_question_particle,Hoava,Austronesian
hop,92A,Initial,Hopi,Uto-Aztecan
hpd,92A,No_question_particle,Hup,Nadahup
htc,92A,No_question_particle,Huastec,Mayan
hua,92A,No_question_particle,Hua,Trans-New Guinea
hve,92A,Initial,Huave (San Mateo del Mar),Huavean
hya,92A,No_question_particle,Haya,Niger-Congo
hzb,92A,No_question_particle,Hunzib,Nakh-Daghestanian
iaa,92A,Initial,Iaai,Austronesian
iba,92A,Initial,Iban,Austronesian
idu,92A,No_question_particle,Idu,Sino-Tibetan
ifm,92A,Final,Ifumu,Niger-Congo
ifu,92A,Initial,Ifugao (Batad),Austronesian
igb,92A,No_question_particle,Igbo,Niger-Congo
ige,92A,Final,Igede,Niger-Congo
ijo,92A,No_question_particle,Ijo (Kolokuma),Ijoid
ik,92A,Final,Ik,Eastern Sudanic
ika,92A,Final,Ika,Chibchan
ina,92A,Final,Inanwatan,South Bird's Head
ind,92A,In_either_of_the_two_positions,Indonesian,Austronesian
ing,92A,No_question_particle,Ingush,Nakh-Daghestanian
iri,92A,Initial,Irish,Indo-European
irq,92A,No_question_particle,Iraqw,Afro-Asiatic
irr,92A,No_question_particle,Irarutu,Austronesian
ita,92A,No_question_particle,Italian,Indo-European
iwa,92A,In_either_of_the_two_positions,Iwaidja,Iwaidjan
iwm,92A,Final,Iwam,Sepik
izi,92A,Final,Izi,Niger-Congo
jab,92A,Final,Jabêm,Austronesian
jak,92A,No_question_particle,Jakaltek,Mayan
jar,92A,Final,Izere,Niger-Congo
jmo,92A,No_question_particle,Jur Mödö,Central Sudanic
jms,92A,Final,Jamsay,Dogon
jng,92A,Final,Jingpho,Sino-Tibetan
jug,92A,No_question_particle,Jugli,Sino-Tibetan
juh,92A,Second_position,Ju|'hoan,Kxa
juk,92A,Final,Jukun,Niger-Congo
kaa,92A,Final,Karó (Arára),Tupian
kab,92A,No_question_particle,Kabardian,Northwest Caucasian
kae,92A,No_question_particle,Kaki Ae,Eleman
kan,92A,No_question_particle,Kana,Niger-Congo
kar,92A,Final,Kara (in Central African Republic),Central Sudanic
kau,92A,Final,Kaulong,Austronesian
kay,92A,No_question_particle,Kayardild,Tangkic
kba,92A,No_question_particle,Kamba,Niger-Congo
kbl,92A,No_question_particle,Kabyle,Afro-Asiatic
kbw,92A,Final,Karen (Bwe),Sino-Tibetan
kby,92A,Final,Kabiyé,Niger-Congo
kch,92A,No_question_particle,Koyra Chiini,Songhay
kdz,92A,Second_position,Kadazan,Austronesian
kel,92A,Final,Kele,Austronesian
kem,92A,No_question_particle,Kemant,Afro-Asiatic
ken,92A,Final,Kenga,Central Sudanic
ker,92A,Final,Kera,Afro-Asiatic
kew,92A,Final,Kewa,Trans-New Guinea
kfe,92A,Final,Koromfe,Niger-Congo
kgz,92A,Final,Kirghiz,Altaic
kha,92A,Final,Khalkha,Altaic
khg,92A,Final,Khaling,Sino-Tibetan
khi,92A,No_question_particle,Khinalug,Nakh-Daghestanian
khm,92A,Final,Khmer,Austro-Asiatic
khn,92A,Final,Khün,Tai-Kadai
kho,92A,Second_position,Nama,Khoe-Kwadi
khr,92A,Final,Kharia,Austro-Asiatic
kik,92A,No_question_particle,Kikuyu,Niger-Congo
kil,92A,Final,Kiluba,Niger-Congo
kim,92A,Final,Kimaghama,Kolopom
kio,92A,Initial,Kiowa,Kiowa-Tanoan
kis,92A,No_question_particle,Kisi,Niger-Congo
kje,92A,No_question_particle,Koreguaje,Tucanoan
kkp,92A,No_question_particle,Karakalpak,Altaic
klm,92A,In_either_of_the_two_positions,Klamath,Penutian
klv,92A,No_question_particle,Kilivila,Austronesian
klw,92A,No_question_particle,Kiliwa,Hokan
kma,92A,No_question_particle,Kamaiurá,Tupian
kmb,92A,Final,Kombai,Trans-New Guinea
kmh,92A,No_question_particle,Kham,Sino-Tibetan
kmj,92A,Final,Karimojong,Eastern Sudanic
kmk,92A,No_question_particle,Kalmyk,Altaic
kmn,92A,No_question_particle,Kuman,Trans-New Guinea
kmo,92A,Second_position,Koiali (Mountain),Trans-New Guinea
kmr,92A,No_question_particle,Kamoro,Trans-New Guinea
kmu,92A,Final,Khmu',Austro-Asiatic
kmz,92A,No_question_particle,Kamasau,Torricelli
knc,92A,No_question_particle,Kugu Nganhcara,Pama-Nyungan
knd,92A,Final,Kannada,Dravidian
kni,92A,No_question_particle,Konni,Niger-Congo
knk,92A,Final,Kanakuru,Afro-Asiatic
knn,92A,No_question_particle,Kinnauri,Sino-Tibetan
kno,92A,Final,Kanoê,Kapixana
knr,92A,No_question_particle,Kanuri,Saharan
knw,92A,No_question_particle,Konkow,Penutian
kob,92A,Final,Kobon,Trans-New Guinea
koe,92A,No_question_particle,Koegu,Eastern Sudanic
kok,92A,No_question_particle,Kokborok,Sino-Tibetan
kol,92A,No_question_particle,Kolami,Dravidian
kos,92A,Initial,Kosraean,Austronesian
kpw,92A,Final,Karen (Pwo),Sino-Tibetan
kqq,92A,No_question_particle,Krenak,Macro-Ge
krc,92A,No_question_particle,Karachay-Balkar,Altaic
kre,92A,Final,Kresh,Central Sudanic
krj,92A,Initial,Karadjeri,Pama-Nyungan
krn,92A,Final,Korana,Khoe-Kwadi
kro,92A,No_question_particle,Krongo,Kadu
krw,92A,Final,Korowai,Trans-New Guinea
ksa,92A,Initial,Keresan (Santa Ana),Keresan
kse,92A,In_either_of_the_two_positions,Koyraboro Senni,Songhay
ksg,92A,Final,Karen (Sgaw),Sino-Tibetan
ksm,92A,Final,Kasem,Niger-Congo
kta,92A,Final,Koita,Trans-New Guinea
kum,92A,In_either_of_the_two_positions,Kumauni,Indo-European
kun,92A,No_question_particle,Kuna,Chibchan
kuu,92A,No_question_particle,Kuuku Ya'u,Pama-Nyungan
kuv,92A,Final,Kuvi,Dravidian
kwn,92A,Final,Kwangali,Niger-Congo
kwo,92A,Second_position,Kwoma,Sepik
kws,92A,No_question_particle,Kawaiisu,Uto-Aztecan
kxo,92A,Final,Kxoe,Khoe-Kwadi
kya,92A,Initial,Kuku-Yalanji,Pama-Nyungan
kyk,92A,No_question_particle,Kyaka,Trans-New Guinea
kyl,92A,Final,Kayah Li (Eastern),Sino-Tibetan
kyp,92A,Initial,Kayapó,Macro-Ge
kyz,92A,Second_position,Kayabí,Tupian
lab,92A,No_question_particle,Labu,Austronesian
lac,92A,Final,Lacandón,Mayan
lad,92A,No_question_particle,Ladakhi,Sino-Tibetan
lag,92A,Final,Lagwan,Afro-Asiatic
lah,92A,Final,Lahu,Sino-Tibetan
lai,92A,Final,Lai,Sino-Tibetan
lal,92A,Final,Lalo,Sino-Tibetan
lan,92A,No_question_particle,Lango,Eastern Sudanic
lao,92A,Final,Lao,Tai-Kadai
lat,92A,Initial,Latvian,Indo-European
lav,92A,Final,Lavukaleve,Solomons East Papuan
lbu,92A,No_question_particle,Lunda,Niger-Congo
ldo,92A,Final,Londo,Niger-Congo
ldu,92A,Second_position,Lendu,Central Sudanic
lel,92A,Final,Lele,Afro-Asiatic
len,92A,Final,Lenakel,Austronesian
lep,92A,Final,Lepcha,Sino-Tibetan
lew,92A,Final,Lewo,Austronesian
lez,92A,No_question_particle,Lezgian,Nakh-Daghestanian
lgt,92A,Final,Logoti,Central Sudanic
lho,92A,No_question_particle,Lhomi,Sino-Tibetan
lin,92A,No_question_particle,Lingala,Niger-Congo
lis,92A,No_question_particle,Lisu,Sino-Tibetan
lit,92A,Initial,Lithuanian,Indo-European
lkt,92A,Final,Lakhota,Siouan
lmg,92A,Final,Lamang,Afro-Asiatic
lmh,92A,No_question_particle,Lamaholot,Austronesian
lmn,92A,Final,Lamani,Indo-European
lmp,92A,Initial,Lampung,Austronesian
lnd,92A,Final,Linda,Niger-Congo
lon,92A,No_question_particle,Loniu,Austronesian
lot,92A,No_question_particle,Lotha,Sino-Tibetan
loz,92A,In_either_of_the_two_positions,Lozi,Niger-Congo
lug,92A,Final,Lugbara,Central Sudanic
lui,92A,Second_position,Luiseño,Uto-Aztecan
lun,92A,Final,Lungchang,Sino-Tibetan
luo,92A,No_question_particle,Luo,Eastern Sudanic
maa,92A,Initial,Maasai,Eastern Sudanic
mab,92A,No_question_particle,Maba,Maban
mac,92A,No_question_particle,Macushi,Cariban
mad,92A,Final,Ma'di,Central Sudanic
mae,92A,Final,Mae,Austronesian
maj,92A,Final,Majang,Eastern Sudanic
mak,92A,Second_position,Makah,Wakashan
mal,92A,In_either_of_the_two_positions,Malagasy,Austronesian
mam,92A,Second_position,Mam,Mayan
man,92A,No_question_particle,Mano,Mande
mao,92A,No_question_particle,Maori,Austronesian
mar,92A,No_question_particle,Maricopa,Hokan
mas,92A,Final,Masa,Afro-Asiatic
mau,92A,Initial,Maung,Iwaidjan
maw,92A,Final,Maninka (Western),Mande
max,92A,Initial,Maxakalí,Macro-Ge
may,92A,Final,Maybrat,West Papuan
mbi,92A,Other_position,Mbili,Niger-Congo
mbm,92A,Final,Mbum,Niger-Congo
mbr,92A,Final,Mbara,Afro-Asiatic
mby,92A,Final,Mbay,Central Sudanic
mco,92A,In_either_of_the_two_positions,Mixe (Coatlán),Mixe-Zoque
mde,92A,No_question_particle,Mende,Mande
mdn,92A,No_question_particle,Mandan,Siouan
mdo,92A,Final,Mbodomo,Niger-Congo
mea,92A,Final,Meyah,East Bird's Head
mee,92A,Final,Me'en,Eastern Sudanic
meh,92A,No_question_particle,Mehri,Afro-Asiatic
mei,92A,Final,Meithei,Sino-Tibetan
mek,92A,Final,Mekens,Tupian
men,92A,No_question_particle,Menomini,Algic
mer,92A,No_question_particle,Meryam Mir,Western Fly
mey,92A,Final,Menya,Trans-New Guinea
mgg,92A,No_question_particle,Mangghuer,Altaic
mgk,92A,Final,Mungaka,Niger-Congo
mgu,92A,Final,Musgu,Afro-Asiatic
mhi,92A,Final,Marathi,Indo-European
mie,92A,Final,Mien,Hmong-Mien
mik,92A,No_question_particle,Mikir,Sino-Tibetan
mis,92A,Final,Miskito,Misumalpan
miy,92A,Final,Miya,Afro-Asiatic
miz,92A,Final,Mizo,Sino-Tibetan
mka,92A,Final,Mauka,Mande
mke,92A,Final,Mekeo,Austronesian
mkh,92A,Final,Mongol (Khamnigan),Altaic
mku,92A,No_question_particle,Maranungku,Western Daly
mlg,92A,No_question_particle,Malgwa,Afro-Asiatic
mmb,92A,Final,Mangap-Mbula,Austronesian
mmi,92A,Final,Mambai,Niger-Congo
mna,92A,No_question_particle,Muna,Austronesian
mnc,92A,No_question_particle,Manchu,Altaic
mnd,92A,Final,Mandarin,Sino-Tibetan
mne,92A,No_question_particle,Maidu (Northeast),Penutian
mng,92A,No_question_particle,Manggarai,Austronesian
mni,92A,No_question_particle,Moni,Trans-New Guinea
mnm,92A,No_question_particle,Manam,Austronesian
mno,92A,Second_position,Mono (in United States),Uto-Aztecan
mns,92A,Initial,Mansi,Uralic
mny,92A,Initial,Margany,Pama-Nyungan
mok,92A,Initial,Mokilese,Austronesian
mon,92A,Final,Mon,Austro-Asiatic
moo,92A,Final,Mooré,Niger-Congo
mos,92A,Second_position,Mosetén,Mosetenan
mou,92A,Final,Moru,Central Sudanic
mpa,92A,Final,Murrinh-Patha,Southern Daly
mpt,92A,Final,Mian,Trans-New Guinea
mpu,92A,Final,Mpur,West Papuan
mra,92A,No_question_particle,Mara,Mangarrayi-Maran
mrd,92A,Final,Marind,Anim
mrg,92A,Final,Margi,Afro-Asiatic
mrl,92A,No_question_particle,Murle,Eastern Sudanic
mro,92A,Initial,Moro,Kordofanian
mrq,92A,Initial,Marquesan,Austronesian
mrt,92A,No_question_particle,Martuthunira,Pama-Nyungan
mru,92A,Final,Maru,Sino-Tibetan
mrw,92A,Initial,Muruwari,Pama-Nyungan
msc,92A,No_question_particle,Muisca,Chibchan
msg,92A,No_question_particle,Mising,Sino-Tibetan
msl,92A,No_question_particle,Masalit,Maban
msn,92A,Final,Maisin,Austronesian
mts,92A,No_question_particle,Matis,Panoan
mtt,92A,No_question_particle,Massachusett,Algic
mtu,92A,Final,Motu,Austronesian
mum,92A,Final,Mumuye,Niger-Congo
mun,92A,Final,Mundari,Austro-Asiatic
mup,92A,Final,Mupun,Afro-Asiatic
mus,92A,Final,Mussau,Austronesian
mut,92A,Initial,Mutsun,Penutian
mwo,92A,No_question_particle,Mwotlap,Austronesian
mxc,92A,No_question_particle,Mixtec (Chalcatongo),Oto-Manguean
mxj,92A,Final,Mixtec (Jicaltepec),Oto-Manguean
mxo,92A,Initial,Mixtec (Ocotepec),Oto-Manguean
mxp,92A,Final,Mixtec (Peñoles),Oto-Manguean
mxx,92A,Final,Mixe (Ayutla),Mixe-Zoque
mxy,92A,Final,Mixtec (Yosondúa),Oto-Manguean
myi,92A,Final,Mangarrayi,Mangarrayi-Maran
mym,92A,Final,Malayalam,Dravidian
mzh,92A,Initial,Mazatec (Huautla),Oto-Manguean
nab,92A,No_question_particle,Nabak,Trans-New Guinea
nad,92A,No_question_particle,Nadëb,Nadahup
nag,92A,Final,Nagatman,Yale
naj,92A,No_question_particle,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nam,92A,Final,Namia,Sepik
nas,92A,Second_position,Nasioi,East Bougainville
nav,92A,In_either_of_the_two_positions,Navajo,Na-Dene
nbd,92A,No_question_particle,Nubian (Dongolese),Eastern Sudanic
nbm,92A,Final,Ngbaka (Ma'bo),Niger-Congo
ncm,92A,Final,Ncàm,Niger-Congo
ndb,92A,Final,Ndebele,Niger-Congo
ndi,92A,No_question_particle,Ngbandi,Niger-Congo
ndj,92A,No_question_particle,Ndjébbana,Mangrida
ndr,92A,No_question_particle,Nadroga,Austronesian
ndy,92A,No_question_particle,Ndyuka,other
nev,92A,Initial,Nevome,Uto-Aztecan
new,92A,Final,Newari (Kathmandu),Sino-Tibetan
ney,92A,Final,Neyo,Niger-Congo
nez,92A,Initial,Nez Perce,Penutian
nga,92A,No_question_particle,Nganasan,Uralic
ngb,92A,Final,Ngbaka (Minagende),Niger-Congo
ngd,92A,No_question_particle,Ngad'a,Austronesian
