Language_ID,Parameter_ID,Value,Name,Family
anc,88A,Noun-Demonstrative,Angas,Afro-Asiatic
ang,88A,Noun-Demonstrative,Anggor,Senagi
ani,88A,Demonstrative-Noun,//Ani,Khoe-Kwadi
anj,88A,Noun-Demonstrative,Anejom,Austronesian
ann,88A,Demonstrative-Noun,Anindilyakwa,Gunwinyguan
ano,88A,Noun-Demonstrative,Anong,Sino-Tibetan
anu,88A,Demonstrative-Noun,Anufo,Niger-Congo
any,88A,Demonstrative_suffix,Anywa,Eastern Sudanic
ao,88A,Noun-Demonstrative,Ao,Sino-Tibetan
aoj,88A,Noun-Demonstrative,Mufian,Torricelli
api,88A,Noun-Demonstrative,Apinayé,Macro-Ge
apt,88A,Demonstrative-Noun,Apatani,Sino-Tibetan
apu,88A,Demonstrative-Noun,Apurinã,Arawakan
apw,88A,Demonstrative-Noun,Apache (Western),Na-Dene
ara,88A,Demonstrative-Noun,Lokono,Arawakan
arc,88A,Demonstrative-Noun,Archi,Nakh-Daghestanian
arg,88A,Mixed,Arabic (Gulf),Afro-Asiatic
arj,88A,Mixed,Arabic (Kuwaiti),Afro-Asiatic
arm,88A,Demonstrative-Noun,Armenian (Eastern),Indo-European
aro,88A,Noun-Demonstrative,Arosi,Austronesian
arp,88A,Demonstrative-Noun,Arapesh (Mountain),Torricelli
arw,88A,Demonstrative-Noun,Armenian (Western),Indo-European
asm,88A,Demonstrative-Noun,Asmat,Trans-New Guinea
ass,88A,Demonstrative-Noun,Assamese,Indo-European
asy,88A,Mixed,Arabic (Syrian),Afro-Asiatic
ata,88A,Noun-Demonstrative,Atayal,Austronesian
ath,88A,Demonstrative-Noun,Athpare,Sino-Tibetan
ats,88A,Demonstrative-Noun,Atsugewi,Hokan
au,88A,Noun-Demonstrative,Au,Torricelli
ava,88A,Demonstrative-Noun,Avar,Nakh-Daghestanian
avk,88A,Noun-Demonstrative,Avikam,Niger-Congo
avo,88A,Noun-Demonstrative,Avokaya,Central Sudanic
awa,88A,Demonstrative-Noun,Awa,Trans-New Guinea
awe,88A,Noun-Demonstrative,Arrernte (Western),Pama-Nyungan
awi,88A,Noun-Demonstrative,Aekyom,Awin-Pare
awp,88A,Demonstrative-Noun,Awa Pit,Barbacoan
awt,88A,Demonstrative-Noun,Awtuw,Sepik
aym,88A,Demonstrative-Noun,Aymara (Central),Aymaran
ayw,88A,Noun-Demonstrative,Ayiwo,Austronesian
baa,88A,Noun-Demonstrative,Barai,Trans-New Guinea
bab,88A,Noun-Demonstrative,Babungo,Niger-Congo
bae,88A,Demonstrative-Noun,Baré,Arawakan
bag,88A,Noun-Demonstrative,Bagirmi,Central Sudanic
bai,88A,Noun-Demonstrative,Bai,Sino-Tibetan
baj,88A,Noun-Demonstrative,Bajau (Sama),Austronesian
bak,88A,Noun-Demonstrative,Baka (in Cameroon),Niger-Congo
bam,88A,Mixed,Bambara,Mande
baq,88A,Demonstrative-Noun,Baure,Arawakan
bar,88A,Demonstrative-Noun,Bari,Eastern Sudanic
bas,88A,Noun-Demonstrative,Basaá,Niger-Congo
baw,88A,Noun-Demonstrative,Bawm,Sino-Tibetan
bbf,88A,Mixed,Bobo Madaré (Northern),Mande
bbu,88A,Noun-Demonstrative,Barambu,Niger-Congo
bbw,88A,Mixed,Bininj Gun-Wok,Gunwinyguan
bch,88A,Noun-Demonstrative,Berber (Chaouia),Afro-Asiatic
bco,88A,Noun-Demonstrative,Bella Coola,Salishan
bdm,88A,Demonstrative-Noun,Badimaya,Pama-Nyungan
bdu,88A,Noun-Demonstrative,Budu,Niger-Congo
bdw,88A,Noun-Demonstrative,Baham,West Bomberai
bej,88A,Demonstrative_before_and_after_Noun,Beja,Afro-Asiatic
bem,88A,Mixed,Bemba,Niger-Congo
bfg,88A,Demonstrative-Noun,Berber (Figuig),Afro-Asiatic
bfi,88A,Noun-Demonstrative,Bafia,Niger-Congo
bgo,88A,Demonstrative_before_and_after_Noun,Bongo,Central Sudanic
bgr,88A,Noun-Demonstrative,Bagiro,Central Sudanic
bgs,88A,Noun-Demonstrative,Baga Sitemu,Niger-Congo
bho,88A,Demonstrative-Noun,Bhojpuri,Indo-European
bid,88A,Noun-Demonstrative,Bidiya,Afro-Asiatic
big,88A,Demonstrative_suffix,Binga,Central Sudanic
bii,88A,Demonstrative-Noun,Biri,Pama-Nyungan
bik,88A,Noun-Demonstrative,Biak,Austronesian
bil,88A,Demonstrative-Noun,Bilua,Solomons East Papuan
bin,88A,Noun-Demonstrative,Binandere,Trans-New Guinea
bir,88A,Noun-Demonstrative,Birom,Niger-Congo
bka,88A,Noun-Demonstrative,Baka (in South Sudan),Central Sudanic
bkr,88A,Noun-Demonstrative,Batak (Karo),Austronesian
bkt,88A,Demonstrative-Noun,Brokskat,Indo-European
bku,88A,Demonstrative-Noun,Bakueri,Niger-Congo
bla,88A,Demonstrative-Noun,Blackfoot,Algic
ble,88A,Noun-Demonstrative,Baoulé,Niger-Congo
blg,88A,Demonstrative-Noun,Balangao,Austronesian
blr,88A,Demonstrative-Noun,Belorussian,Indo-European
blt,88A,Demonstrative-Noun,Balti,Sino-Tibetan
blx,88A,Noun-Demonstrative,Biloxi,Siouan
blz,88A,Noun-Demonstrative,Balanta,Niger-Congo
bma,88A,Mixed,Berber (Middle Atlas),Afro-Asiatic
bmb,88A,Noun-Demonstrative,Bimoba,Niger-Congo
bnb,88A,Demonstrative-Noun,Bunuba,Bunuban
bni,88A,Noun-Demonstrative,Bini,Niger-Congo
bnj,88A,Demonstrative-Noun,Bandjalang,Pama-Nyungan
bnn,88A,Demonstrative-Noun,Banoni,Austronesian
bnr,88A,Demonstrative-Noun,Bilinarra,Pama-Nyungan
bod,88A,Demonstrative-Noun,Bodo,Sino-Tibetan
boj,88A,Demonstrative_before_and_after_Noun,Bori,Sino-Tibetan
bol,88A,Noun-Demonstrative,Bolia,Niger-Congo
bra,88A,Noun-Demonstrative,Brao,Austro-Asiatic
bre,88A,Noun-Demonstrative,Breton,Indo-European
brf,88A,Noun-Demonstrative,Berber (Rif),Afro-Asiatic
brh,88A,Demonstrative-Noun,Brahui,Dravidian
bri,88A,Noun-Demonstrative,Bribri,Chibchan
brl,88A,Demonstrative-Noun,Baragaunle,Sino-Tibetan
brm,88A,Demonstrative-Noun,Burmese,Sino-Tibetan
brn,88A,Demonstrative_suffix,Burunge,Afro-Asiatic
brp,88A,Noun-Demonstrative,Barupu,Skou
brs,88A,Demonstrative-Noun,Barasano,Tucanoan
bry,88A,Noun-Demonstrative,Baruya,Trans-New Guinea
bse,88A,Noun-Demonstrative,Berber (Ayt Seghrouchen Middle Atlas),Afro-Asiatic
bsh,88A,Noun-Demonstrative,Bushoong,Niger-Congo
bsi,88A,Noun-Demonstrative,Berber (Siwa),Afro-Asiatic
bsk,88A,Demonstrative-Noun,Bashkir,Altaic
bto,88A,Noun-Demonstrative,Batak (Toba),Austronesian
bub,88A,Demonstrative-Noun,Bubi,Niger-Congo
bud,88A,Noun-Demonstrative,Buduma,Afro-Asiatic
bug,88A,Noun-Demonstrative,Bugis,Austronesian
buj,88A,Noun-Demonstrative,Bujeba,Niger-Congo
bul,88A,Demonstrative-Noun,Bulgarian,Indo-European
bum,88A,Noun-Demonstrative,Buma,Austronesian
but,88A,Demonstrative-Noun,Buriat,Altaic
buu,88A,Noun-Demonstrative,Buru,Austronesian
bvi,88A,Noun-Demonstrative,Bali-Vitu,Austronesian
bwc,88A,Noun-Demonstrative,Bajau (West Coast),Austronesian
bya,88A,Demonstrative-Noun,Byansi,Sino-Tibetan
cai,88A,Demonstrative_before_and_after_Noun,Chai,Eastern Sudanic
cak,88A,Demonstrative-Noun,Cakchiquel,Mayan
car,88A,Demonstrative-Noun,Carib,Cariban
cas,88A,Demonstrative-Noun,Cashibo,Panoan
cay,88A,Demonstrative-Noun,Cayapa,Barbacoan
cba,88A,Demonstrative_prefix	,Chumash (Barbareño),Chumash
ccm,88A,Noun-Demonstrative,Chinantec (Comaltepec),Oto-Manguean
cct,88A,Noun-Demonstrative,Choctaw,Muskogean
cde,88A,Demonstrative-Noun,Carib (De'kwana),Cariban
cea,88A,Demonstrative-Noun,Cree (Swampy),Algic
cem,88A,Noun-Demonstrative,Cèmuhî,Austronesian
cha,88A,Demonstrative-Noun,Chamorro,Austronesian
chc,88A,Demonstrative-Noun,Chechen,Nakh-Daghestanian
chd,88A,Demonstrative-Noun,Chaudangsi,Sino-Tibetan
che,88A,Demonstrative-Noun,Cherokee,Iroquoian
chg,88A,Demonstrative-Noun,Chang,Sino-Tibetan
chh,88A,Noun-Demonstrative,Chaha,Afro-Asiatic
chi,88A,Mixed,Chimariko,Hokan
chj,88A,Noun-Demonstrative,Chuj,Mayan
chk,88A,Demonstrative-Noun,Chukchi,Chukotko-Kamchatkan
chn,88A,Demonstrative-Noun,Chantyal,Sino-Tibetan
chp,88A,Demonstrative-Noun,Chipewyan,Na-Dene
chq,88A,Mixed,Chinantec (Quiotepec),Oto-Manguean
chr,88A,Noun-Demonstrative,Chrau,Austro-Asiatic
chs,88A,Demonstrative-Noun,Chin (Siyin),Sino-Tibetan
chv,88A,Demonstrative-Noun,Chuvash,Altaic
cic,88A,Noun-Demonstrative,Chichewa,Niger-Congo
ckl,88A,Demonstrative-Noun,Chinook (Lower),Penutian
cld,88A,Demonstrative-Noun,Chaldean (Modern),Afro-Asiatic
cle,88A,Noun-Demonstrative,Chinantec (Lealao),Oto-Manguean
cln,88A,Demonstrative-Noun,Cholón,Cholon
cme,88A,Noun-Demonstrative,Cham (Eastern),Austronesian
cmh,88A,Mixed,Chemehuevi,Uto-Aztecan
cml,88A,Demonstrative-Noun,Camling,Sino-Tibetan
cmn,88A,Demonstrative-Noun,Comanche,Uto-Aztecan
cmr,88A,Demonstrative_before_and_after_Noun,Chin (Mara),Sino-Tibetan
cmx,88A,Demonstrative_prefix	,Comox,Salishan
cmy,88A,Demonstrative_before_and_after_Noun,Chontal Maya,Mayan
cnl,88A,Noun-Demonstrative,Canela,Macro-Ge
cnm,88A,Demonstrative-Noun,Canamarí,Katukinan
cnt,88A,Demonstrative-Noun,Cantonese,Sino-Tibetan
coc,88A,Demonstrative-Noun,Cocama,Tupian
coe,88A,Noun-Demonstrative,Coeur d'Alene,Salishan
coo,88A,Demonstrative-Noun,Coos (Hanis),Oregon Coast
cop,88A,Mixed,Coptic,Afro-Asiatic
cor,88A,Demonstrative-Noun,Cora,Uto-Aztecan
cpl,88A,Noun-Demonstrative,Chinantec (Palantla),Oto-Manguean
cpn,88A,Demonstrative-Noun,Chepang,Sino-Tibetan
cpy,88A,Demonstrative-Noun,Chipaya,Uru-Chipaya
cre,88A,Demonstrative-Noun,Cree (Plains),Algic
crn,88A,Noun-Demonstrative,Cornish,Indo-European
cro,88A,Noun-Demonstrative,Crow,Siouan
crp,88A,Demonstrative-Noun,Carapana,Tucanoan
cso,88A,Noun-Demonstrative,Chatino (Sierra Occidental),Oto-Manguean
cti,88A,Demonstrative-Noun,Chin (Tiddim),Sino-Tibetan
ctl,88A,Demonstrative-Noun,Catalan,Indo-European
cup,88A,Demonstrative-Noun,Cupeño,Uto-Aztecan
cya,88A,Noun-Demonstrative,Chatino (Yaitepec),Oto-Manguean
cze,88A,Demonstrative-Noun,Czech,Indo-European
dag,88A,Noun-Demonstrative,Daga,Dagan
dan,88A,Noun-Demonstrative,Dan,Mande
daw,88A,Demonstrative-Noun,Dâw,Nadahup
day,88A,Noun-Demonstrative,Day,Niger-Congo
ddj,88A,Noun-Demonstrative,Dadjriwalé,Niger-Congo
dds,88A,Noun-Demonstrative,Donno So,Dogon
deg,88A,Noun-Demonstrative,Degema,Niger-Congo
der,88A,Mixed,Dla (Proper),Senagi
des,88A,Demonstrative-Noun,Desano,Tucanoan
dga,88A,Noun-Demonstrative,Dagaare,Niger-Congo
dgb,88A,Noun-Demonstrative,Dagbani,Niger-Congo
dgo,88A,Noun-Demonstrative,Dongo,Niger-Congo
dgr,88A,Demonstrative-Noun,Dagur,Altaic
dha,88A,Noun-Demonstrative,Dhaasanac,Afro-Asiatic
dhi,88A,Demonstrative-Noun,Dhivehi,Indo-European
dhm,88A,Demonstrative-Noun,Dhimal,Sino-Tibetan
dhr,88A,Mixed,Dhargari,Pama-Nyungan
did,88A,Noun-Demonstrative,Didinga,Eastern Sudanic
die,88A,Noun-Demonstrative,Diegueño (Mesa Grande),Hokan
dim,88A,Noun-Demonstrative,Dime,Afro-Asiatic
din,88A,Demonstrative_suffix,Dinka,Eastern Sudanic
dio,88A,Noun-Demonstrative,Diola-Fogny,Niger-Congo
diy,88A,Demonstrative-Noun,Diyari,Pama-Nyungan
dja,88A,Mixed,Djabugay,Pama-Nyungan
djm,88A,Demonstrative-Noun,Djambarrpuyngu,Pama-Nyungan
djn,88A,Demonstrative-Noun,Djinang,Pama-Nyungan
djp,88A,Demonstrative-Noun,Djapu,Pama-Nyungan
djr,88A,Demonstrative-Noun,Djaru,Pama-Nyungan
dlm,88A,Demonstrative-Noun,Dla (Menggwa),Senagi
dma,88A,Noun-Demonstrative,Duma,Niger-Congo
dmi,88A,Demonstrative-Noun,Dumi,Sino-Tibetan
dms,88A,Demonstrative-Noun,Dimasa,Sino-Tibetan
dng,88A,Noun-Demonstrative,Ding,Niger-Congo
dni,88A,Noun-Demonstrative,Dani (Lower Grand Valley),Trans-New Guinea
dok,88A,Noun-Demonstrative,Bwele,Niger-Congo
dom,88A,Demonstrative-Noun,Domari,Indo-European
don,88A,Noun-Demonstrative,Dong (Southern),Tai-Kadai
dre,88A,Noun-Demonstrative,Drehu,Austronesian
drm,88A,Demonstrative-Noun,Darma,Sino-Tibetan
dsh,88A,Demonstrative-Noun,Danish,Indo-European
dua,88A,Demonstrative-Noun,Duala,Niger-Congo
duk,88A,Demonstrative-Noun,Duka,Niger-Congo
dul,88A,Demonstrative-Noun,Dulong,Sino-Tibetan
dum,88A,Noun-Demonstrative,Dumo,Skou
dun,88A,Noun-Demonstrative,Duna,Trans-New Guinea
dut,88A,Demonstrative-Noun,Dutch,Indo-European
dyi,88A,Demonstrative-Noun,Dyirbal,Pama-Nyungan
edo,88A,Noun-Demonstrative,Edolo,Bosavi
efi,88A,Noun-Demonstrative,Efik,Niger-Congo
ega,88A,Noun-Demonstrative,Ega,Niger-Congo
egn,88A,Noun-Demonstrative,Engenni,Niger-Congo
eip,88A,Mixed,Eipo,Trans-New Guinea
emb,88A,Demonstrative-Noun,Emberá (Northern),Choco
eme,88A,Demonstrative-Noun,Émérillon,Tupian
eng,88A,Demonstrative-Noun,English,Indo-European
eno,88A,Noun-Demonstrative,Enggano,Austronesian
epe,88A,Demonstrative-Noun,Epena Pedee,Choco
erk,88A,Noun-Demonstrative,Efate (South),Austronesian
err,88A,Noun-Demonstrative,Erromangan,Austronesian
est,88A,Demonstrative-Noun,Estonian,Uralic
eud,88A,Demonstrative-Noun,Eudeve,Uto-Aztecan
eve,88A,Demonstrative-Noun,Evenki,Altaic
ewe,88A,Noun-Demonstrative,Ewe,Niger-Congo
ewo,88A,Noun-Demonstrative,Ewondo,Niger-Congo
fas,88A,Noun-Demonstrative,Fasu,Trans-New Guinea
fij,88A,Noun-Demonstrative,Fijian,Austronesian
fin,88A,Demonstrative-Noun,Finnish,Uralic
foe,88A,Noun-Demonstrative,Foe,Trans-New Guinea
fon,88A,Noun-Demonstrative,Fongbe,Niger-Congo
for,88A,Demonstrative-Noun,Fore,Trans-New Guinea
fre,88A,Demonstrative-Noun,French,Indo-European
fri,88A,Demonstrative-Noun,Frisian,Indo-European
fua,88A,Noun-Demonstrative,Fulfulde (Adamawa),Niger-Congo
fut,88A,Noun-Demonstrative,Futuna-Aniwa,Austronesian
fye,88A,Noun-Demonstrative,Fyem,Niger-Congo
ga,88A,Demonstrative-Noun,Gã,Niger-Congo
gae,88A,Noun-Demonstrative,Gaelic (Scots),Indo-European
gam,88A,Demonstrative-Noun,Gamo,Afro-Asiatic
gar,88A,Demonstrative-Noun,Garo,Sino-Tibetan
gav,88A,Demonstrative-Noun,Gavião,Tupian
gbb,88A,Noun-Demonstrative,Gbeya Bossangoa,Niger-Congo
gbs,88A,Noun-Demonstrative,Gbaya (Southwest),Niger-Congo
gel,88A,Noun-Demonstrative,Gela,Austronesian
geo,88A,Demonstrative-Noun,Georgian,Kartvelian
ger,88A,Demonstrative-Noun,German,Indo-European
ggu,88A,Mixed,Gureng Gureng,Pama-Nyungan
gid,88A,Demonstrative-Noun,Gidabal,Pama-Nyungan
gim,88A,Noun-Demonstrative,Gimira,Afro-Asiatic
gjj,88A,Demonstrative-Noun,Guajajara,Tupian
gla,88A,Noun-Demonstrative,Gelao,Tai-Kadai
gln,88A,Noun-Demonstrative,Golin,Trans-New Guinea
gmw,88A,Noun-Demonstrative,Gumawana,Austronesian
gnb,88A,Demonstrative-Noun,Gunbalang,Gunwinyguan
gnd,88A,Noun-Demonstrative,Ga'anda,Afro-Asiatic
gnn,88A,Noun-Demonstrative,Gunin,Worrorran
goa,88A,Noun-Demonstrative,Goajiro,Arawakan
god,88A,Demonstrative-Noun,Godoberi,Nakh-Daghestanian
goe,88A,Noun-Demonstrative,Goemai,Afro-Asiatic
gok,88A,Noun-Demonstrative,Gokana,Niger-Congo
gon,88A,Demonstrative-Noun,Gondi,Dravidian
goo,88A,Demonstrative-Noun,Gooniyandi,Bunuban
grb,88A,Noun-Demonstrative,Grebo,Niger-Congo
grf,88A,Noun-Demonstrative,Garífuna,Arawakan
grg,88A,Demonstrative-Noun,Gurr-goni,Mangrida
grj,88A,Demonstrative-Noun,Guarijío,Uto-Aztecan
grk,88A,Demonstrative-Noun,Greek (Modern),Indo-European
grr,88A,Demonstrative-Noun,Garrwa,Garrwan
grw,88A,Mixed,Greenlandic (West),Eskimo-Aleut
gua,88A,Demonstrative-Noun,Guaraní,Tupian
gud,88A,Demonstrative_suffix,Gude,Afro-Asiatic
gug,88A,Noun-Demonstrative,Gugada,Pama-Nyungan
guj,88A,Demonstrative-Noun,Gujarati,Indo-European
gul,88A,Noun-Demonstrative,Gula (in Central African Republic),Central Sudanic
gur,88A,Demonstrative-Noun,Gurung,Sino-Tibetan
guu,88A,Demonstrative-Noun,Guugu Yimidhirr,Pama-Nyungan
gwa,88A,Noun-Demonstrative,Gwari,Niger-Congo
gwo,88A,Noun-Demonstrative,Gworok,Niger-Congo
gyc,88A,Demonstrative-Noun,Gyarong (Cogtse),Sino-Tibetan
hak,88A,Demonstrative-Noun,Hakka,Sino-Tibetan
hal,88A,Noun-Demonstrative,Halia,Austronesian
ham,88A,Noun-Demonstrative,Hamtai,Trans-New Guinea
han,88A,Noun-Demonstrative,Hani,Sino-Tibetan
hat,88A,Noun-Demonstrative,Hatam,West Papuan
hau,88A,Mixed,Hausa,Afro-Asiatic
haw,88A,Demonstrative-Noun,Hawaiian,Austronesian
hay,88A,Demonstrative-Noun,Hayu,Sino-Tibetan
hdi,88A,Demonstrative_before_and_after_Noun,Hdi,Afro-Asiatic
heb,88A,Noun-Demonstrative,Hebrew (Modern),Afro-Asiatic
hei,88A,Demonstrative-Noun,Heiltsuk,Wakashan
hem,88A,Noun-Demonstrative,Hemba,Niger-Congo
hhu,88A,Demonstrative-Noun,Hanga Hundi,Sepik
hid,88A,Noun-Demonstrative,Hidatsa,Siouan
hil,88A,Demonstrative-Noun,Hiligaynon,Austronesian
hin,88A,Demonstrative-Noun,Hindi,Indo-European
hlp,88A,Mixed,Hualapai,Hokan
hlu,88A,Demonstrative-Noun,Halkomelem (Upriver),Salishan
hma,88A,Demonstrative_before_and_after_Noun,Hmar,Sino-Tibetan
hmi,88A,Demonstrative-Noun,Huitoto (Minica),Huitotoan
hmo,88A,Noun-Demonstrative,Hmong Njua,Hmong-Mien
hna,88A,Noun-Demonstrative,Mina,Afro-Asiatic
hnd,88A,Noun-Demonstrative,Hunde,Niger-Congo
hoa,88A,Noun-Demonstrative,Hoava,Austronesian
hol,88A,Mixed,Holoholo,Niger-Congo
hop,88A,Demonstrative-Noun,Hopi,Uto-Aztecan
hpd,88A,Demonstrative-Noun,Hup,Nadahup
htc,88A,Demonstrative-Noun,Huastec,Mayan
hua,88A,Demonstrative-Noun,Hua,Trans-New Guinea
huc,88A,Noun-Demonstrative,=|Hoan,Kxa
hun,88A,Demonstrative-Noun,Hungarian,Uralic
hup,88A,Demonstrative-Noun,Hupa,Na-Dene
hve,88A,Demonstrative-Noun,Huave (San Mateo del Mar),Huavean
hwr,88A,Demonstrative-Noun,Hawrami,Indo-European
hya,88A,Noun-Demonstrative,Haya,Niger-Congo
hzb,88A,Demonstrative-Noun,Hunzib,Nakh-Daghestanian
iaa,88A,Noun-Demonstrative,Iaai,Austronesian
iau,88A,Noun-Demonstrative,Iau,Lakes Plain
iba,88A,Noun-Demonstrative,Iban,Austronesian
ice,88A,Demonstrative-Noun,Icelandic,Indo-European
idn,88A,Demonstrative-Noun,Iduna,Austronesian
ido,88A,Noun-Demonstrative,Idoma,Niger-Congo
idu,88A,Demonstrative-Noun,Idu,Sino-Tibetan
ifm,88A,Noun-Demonstrative,Ifumu,Niger-Congo
ifu,88A,Demonstrative-Noun,Ifugao (Batad),Austronesian
igb,88A,Noun-Demonstrative,Igbo,Niger-Congo
ige,88A,Noun-Demonstrative,Igede,Niger-Congo
igs,88A,Demonstrative_suffix,Ingessana,Eastern Sudanic
ijo,88A,Demonstrative-Noun,Ijo (Kolokuma),Ijoid
ik,88A,Demonstrative_suffix,Ik,Eastern Sudanic
ila,88A,Noun-Demonstrative,Ila,Niger-Congo
ilo,88A,Demonstrative-Noun,Ilocano,Austronesian
imo,88A,Mixed,Imonda,Border
ind,88A,Noun-Demonstrative,Indonesian,Austronesian
ing,88A,Demonstrative-Noun,Ingush,Nakh-Daghestanian
inn,88A,Noun-Demonstrative,Innamincka,Pama-Nyungan
iqu,88A,Demonstrative-Noun,Iquito,Zaparoan
iri,88A,Noun-Demonstrative,Irish,Indo-European
irq,88A,Noun-Demonstrative,Iraqw,Afro-Asiatic
irr,88A,Noun-Demonstrative,Irarutu,Austronesian
isa,88A,Noun-Demonstrative,I'saka,Skou
ita,88A,Demonstrative-Noun,Italian,Indo-European
ite,88A,Demonstrative-Noun,Itelmen,Chukotko-Kamchatkan
iwa,88A,Demonstrative-Noun,Iwaidja,Iwaidjan
izi,88A,Noun-Demonstrative,Izi,Niger-Congo
jab,88A,Noun-Demonstrative,Jabêm,Austronesian
jak,88A,Noun-Demonstrative,Jakaltek,Mayan
jam,88A,Mixed,Jaminjung,Mirndi
jaq,88A,Demonstrative-Noun,Jaqaru,Aymaran
jar,88A,Noun-Demonstrative,Izere,Niger-Congo
jbt,88A,Demonstrative-Noun,Jabutí,Macro-Ge
jeb,88A,Demonstrative-Noun,Jebero,Cahuapanan
jmo,88A,Noun-Demonstrative,Jur Mödö,Central Sudanic
jms,88A,Noun-Demonstrative,Jamsay,Dogon
jng,88A,Demonstrative-Noun,Jingpho,Sino-Tibetan
joh,88A,Demonstrative-Noun,Johari,Sino-Tibetan
jug,88A,Mixed,Jugli,Sino-Tibetan
juh,88A,Noun-Demonstrative,Ju|'hoan,Kxa
juk,88A,Noun-Demonstrative,Jukun,Niger-Congo
jva,88A,Demonstrative-Noun,Karajá,Macro-Ge
kaa,88A,Demonstrative-Noun,Karó (Arára),Tupian
kab,88A,Demonstrative-Noun,Kabardian,Northwest Caucasian
kac,88A,Demonstrative-Noun,Kachari,Sino-Tibetan
kad,88A,Noun-Demonstrative,Kadugli,Kadu
kae,88A,Demonstrative-Noun,Kaki Ae,Eleman
kan,88A,Noun-Demonstrative,Kana,Niger-Congo
kar,88A,Noun-Demonstrative,Kara (in Central African Republic),Central Sudanic
kas,88A,Demonstrative-Noun,Kashmiri,Indo-European
kau,88A,Noun-Demonstrative,Kaulong,Austronesian
kay,88A,Demonstrative-Noun,Kayardild,Tangkic
kba,88A,Noun-Demonstrative,Kamba,Niger-Congo
kbt,88A,Demonstrative-Noun,Kabatei,Indo-European
kbw,88A,Noun-Demonstrative,Karen (Bwe),Sino-Tibetan
kch,88A,Noun-Demonstrative,Koyra Chiini,Songhay
kdz,88A,Mixed,Kadazan,Austronesian
kel,88A,Noun-Demonstrative,Kele,Austronesian
kem,88A,Demonstrative-Noun,Kemant,Afro-Asiatic
ken,88A,Noun-Demonstrative,Kenga,Central Sudanic
ker,88A,Noun-Demonstrative,Kera,Afro-Asiatic
ket,88A,Demonstrative-Noun,Ket,Yeniseian
kew,88A,Demonstrative-Noun,Kewa,Trans-New Guinea
kfe,88A,Noun-Demonstrative,Koromfe,Niger-Congo
kgr,88A,Noun-Demonstrative,Kagulu,Niger-Congo
kgy,88A,Demonstrative-Noun,Kyirong,Sino-Tibetan
