Language_ID,Parameter_ID,Value,Name,Family
kau,87A,Noun-Adjective,Kaulong,Austronesian
kay,87A,Adjective-Noun,Kayardild,Tangkic
kba,87A,Noun-Adjective,Kamba,Niger-Congo
kbl,87A,Noun-Adjective,Kabyle,Afro-Asiatic
kbo,87A,Noun-Adjective,Kambot,Lower Sepik-Ramu
kbt,87A,Adjective-Noun,Kabatei,Indo-European
kbw,87A,Noun-Adjective,Karen (Bwe),Sino-Tibetan
kby,87A,Noun-Adjective,Kabiyé,Niger-Congo
kch,87A,Noun-Adjective,Koyra Chiini,Songhay
kdz,87A,Noun-Adjective,Kadazan,Austronesian
kel,87A,Noun-Adjective,Kele,Austronesian
kem,87A,Adjective-Noun,Kemant,Afro-Asiatic
ker,87A,Noun-Adjective,Kera,Afro-Asiatic
ket,87A,Adjective-Noun,Ket,Yeniseian
kew,87A,Adjective-Noun,Kewa,Trans-New Guinea
kfe,87A,Noun-Adjective,Koromfe,Niger-Congo
kga,87A,Noun-Adjective,Kinga,Niger-Congo
kgr,87A,Noun-Adjective,Kagulu,Niger-Congo
kgu,87A,Noun-Adjective,Kalkatungu,Pama-Nyungan
kgy,87A,Noun-Adjective,Kyirong,Sino-Tibetan
kgz,87A,Adjective-Noun,Kirghiz,Altaic
kha,87A,Adjective-Noun,Khalkha,Altaic
khd,87A,Noun-Adjective,Kham (Dege),Sino-Tibetan
khg,87A,Adjective-Noun,Khaling,Sino-Tibetan
khi,87A,Adjective-Noun,Khinalug,Nakh-Daghestanian
khl,87A,Adjective-Noun,Khalaj,Altaic
khm,87A,Noun-Adjective,Khmer,Austro-Asiatic
kho,87A,Adjective-Noun,Nama,Khoe-Kwadi
khs,87A,Noun-Adjective,Khasi,Austro-Asiatic
khw,87A,Adjective-Noun,Khowar,Indo-European
kie,87A,Noun-Adjective,Kire,Lower Sepik-Ramu
kik,87A,Noun-Adjective,Kikuyu,Niger-Congo
kin,87A,Noun-Adjective,Kinyarwanda,Niger-Congo
kir,87A,Noun-Adjective,Kirma,Niger-Congo
kis,87A,Noun-Adjective,Kisi,Niger-Congo
kiw,87A,Adjective-Noun,Kiwai (Southern),Kiwaian
kje,87A,Noun-Adjective,Koreguaje,Tucanoan
kkp,87A,Adjective-Noun,Karakalpak,Altaic
kkt,87A,Noun-Adjective,Kokota,Austronesian
kku,87A,Adjective-Noun,Korku,Austro-Asiatic
kkv,87A,Noun-Adjective,Lusi,Austronesian
kla,87A,No dominant order,Klao,Niger-Congo
klg,87A,Adjective-Noun,Kulung,Sino-Tibetan
kll,87A,Noun-Adjective,Kaluli,Bosavi
klm,87A,Adjective-Noun,Klamath,Penutian
klq,87A,Noun-Adjective,Kalam,Trans-New Guinea
klr,87A,Adjective-Noun,Koluri,Indo-European
klv,87A,Noun-Adjective,Kilivila,Austronesian
klw,87A,Noun-Adjective,Kiliwa,Hokan
kma,87A,Noun-Adjective,Kamaiurá,Tupian
kmb,87A,Noun-Adjective,Kombai,Trans-New Guinea
kmh,87A,Adjective-Noun,Kham,Sino-Tibetan
kmi,87A,Noun-Adjective,Kami,Niger-Congo
kmj,87A,Noun-Adjective,Karimojong,Eastern Sudanic
kmk,87A,Adjective-Noun,Kalmyk,Altaic
kmn,87A,Noun-Adjective,Kuman,Trans-New Guinea
kmo,87A,Noun-Adjective,Koiali (Mountain),Trans-New Guinea
kmp,87A,Noun-Adjective,Kunimaipa,Trans-New Guinea
kms,87A,Adjective-Noun,Kamass,Uralic
kmu,87A,Noun-Adjective,Khmu',Austro-Asiatic
kmw,87A,Noun-Adjective,Kamu,Eastern Daly
kmz,87A,Noun-Adjective,Kamasau,Torricelli
knc,87A,Noun-Adjective,Kugu Nganhcara,Pama-Nyungan
knd,87A,Adjective-Noun,Kannada,Dravidian
kng,87A,Noun-Adjective,Kaingang,Macro-Ge
knk,87A,No dominant order,Kanakuru,Afro-Asiatic
knn,87A,Adjective-Noun,Kinnauri,Sino-Tibetan
kno,87A,Noun-Adjective,Kanoê,Kapixana
knr,87A,Noun-Adjective,Kanuri,Saharan
knz,87A,Noun-Adjective,Kham (Tibetan) (Nangchen),Sino-Tibetan
koa,87A,Noun-Adjective,Koasati,Muskogean
kob,87A,Noun-Adjective,Kobon,Trans-New Guinea
koe,87A,Noun-Adjective,Koegu,Eastern Sudanic
kok,87A,Noun-Adjective,Kokborok,Sino-Tibetan
kol,87A,Adjective-Noun,Kolami,Dravidian
kom,87A,Noun-Adjective,Komo,Koman
kon,87A,Noun-Adjective,Kongo,Niger-Congo
kop,87A,Adjective-Noun,Komi-Permyak,Uralic
kos,87A,Noun-Adjective,Kosraean,Austronesian
koy,87A,Adjective-Noun,Koya,Dravidian
kpe,87A,Noun-Adjective,Kpelle,Mande
kpm,87A,No dominant order,Kapampangan,Austronesian
kpw,87A,Noun-Adjective,Karen (Pwo),Sino-Tibetan
kqq,87A,Noun-Adjective,Krenak,Macro-Ge
krb,87A,Noun-Adjective,Kiribati,Austronesian
krc,87A,Adjective-Noun,Karachay-Balkar,Altaic
krd,87A,Noun-Adjective,Kurdish (Central),Indo-European
kre,87A,Adjective-Noun,Kresh,Central Sudanic
krh,87A,Noun-Adjective,Krahô,Macro-Ge
kri,87A,Noun-Adjective,Kipea,Kariri
krj,87A,No dominant order,Karadjeri,Pama-Nyungan
krn,87A,Adjective-Noun,Korana,Khoe-Kwadi
kro,87A,Noun-Adjective,Krongo,Kadu
krr,87A,Noun-Adjective,Kairiru,Austronesian
krw,87A,Adjective-Noun,Korowai,Trans-New Guinea
kry,87A,Adjective-Noun,Koryak,Chukotko-Kamchatkan
krz,87A,Adjective-Noun,Kryz,Nakh-Daghestanian
kse,87A,Noun-Adjective,Koyraboro Senni,Songhay
ksg,87A,Noun-Adjective,Karen (Sgaw),Sino-Tibetan
ksn,87A,Noun-Adjective,Kasong,Austro-Asiatic
kta,87A,Noun-Adjective,Koita,Trans-New Guinea
ktc,87A,Noun-Adjective,Katcha,Kadu
kte,87A,Noun-Adjective,Kete,Niger-Congo
ktl,87A,Noun-Adjective,Katla,Kordofanian
ktu,87A,Noun-Adjective,Katu,Austro-Asiatic
kty,87A,Adjective-Noun,Khanty,Uralic
kum,87A,Adjective-Noun,Kumauni,Indo-European
kuu,87A,Noun-Adjective,Kuuku Ya'u,Pama-Nyungan
kuv,87A,Adjective-Noun,Kuvi,Dravidian
kwa,87A,Noun-Adjective,Kwaio,Austronesian
kwk,87A,Adjective-Noun,Kwakw'ala,Wakashan
kwm,87A,Noun-Adjective,Kwami,Afro-Asiatic
kwn,87A,Noun-Adjective,Kwangali,Niger-Congo
kwo,87A,Adjective-Noun,Kwoma,Sepik
kws,87A,Adjective-Noun,Kawaiisu,Uto-Aztecan
kwy,87A,Noun-Adjective,Iwoyo,Niger-Congo
kxo,87A,Adjective-Noun,Kxoe,Khoe-Kwadi
kya,87A,Noun-Adjective,Kuku-Yalanji,Pama-Nyungan
kyk,87A,Noun-Adjective,Kyaka,Trans-New Guinea
kyl,87A,Noun-Adjective,Kayah Li (Eastern),Sino-Tibetan
kyn,87A,Noun-Adjective,Koyukon,Na-Dene
kyo,87A,Noun-Adjective,Kanyok,Niger-Congo
kyr,87A,No dominant order,Karkar-Yuri,Pauwasi
kyz,87A,Noun-Adjective,Kayabí,Tupian
kzy,87A,Adjective-Noun,Komi-Zyrian,Uralic
lab,87A,Noun-Adjective,Labu,Austronesian
lac,87A,Adjective-Noun,Lacandón,Mayan
lad,87A,Noun-Adjective,Ladakhi,Sino-Tibetan
laf,87A,No dominant order,Lafofa,Kordofanian
lag,87A,Noun-Adjective,Lagwan,Afro-Asiatic
lah,87A,No dominant order,Lahu,Sino-Tibetan
lai,87A,No dominant order,Lai,Sino-Tibetan
lak,87A,Adjective-Noun,Lak,Nakh-Daghestanian
lal,87A,Noun-Adjective,Lalo,Sino-Tibetan
lan,87A,Noun-Adjective,Lango,Eastern Sudanic
lao,87A,Noun-Adjective,Lao,Tai-Kadai
lar,87A,Noun-Adjective,Laragia,Darwin Region
lat,87A,Adjective-Noun,Latvian,Indo-European
lav,87A,Noun-Adjective,Lavukaleve,Solomons East Papuan
lbu,87A,Noun-Adjective,Lunda,Niger-Congo
lda,87A,Noun-Adjective,Luganda,Niger-Congo
ldo,87A,Noun-Adjective,Londo,Niger-Congo
ldu,87A,Adjective-Noun,Lendu,Central Sudanic
leb,87A,Noun-Adjective,Lebeo,Niger-Congo
lel,87A,Noun-Adjective,Lele,Afro-Asiatic
len,87A,Noun-Adjective,Lenakel,Austronesian
lep,87A,Noun-Adjective,Lepcha,Sino-Tibetan
les,87A,Noun-Adjective,Lese,Central Sudanic
let,87A,Noun-Adjective,Leti,Austronesian
lew,87A,Noun-Adjective,Lewo,Austronesian
lez,87A,Adjective-Noun,Lezgian,Nakh-Daghestanian
lgi,87A,Noun-Adjective,Langi,Niger-Congo
lgt,87A,Noun-Adjective,Logoti,Central Sudanic
lgu,87A,Noun-Adjective,Longgu,Austronesian
lic,87A,Noun-Adjective,Hlai (Baoding),Tai-Kadai
lil,87A,Adjective-Noun,Lillooet,Salishan
lim,87A,Adjective-Noun,Limbu,Sino-Tibetan
lin,87A,Noun-Adjective,Lingala,Niger-Congo
lis,87A,Noun-Adjective,Lisu,Sino-Tibetan
lit,87A,Adjective-Noun,Lithuanian,Indo-European
lkt,87A,Noun-Adjective,Lakhota,Siouan
llm,87A,Noun-Adjective,Lelemi,Niger-Congo
lmb,87A,Noun-Adjective,Lamba,Niger-Congo
lmg,87A,Noun-Adjective,Lamang,Afro-Asiatic
lmh,87A,Noun-Adjective,Lamaholot,Austronesian
lml,87A,Noun-Adjective,Limilngan,Darwin Region
lmn,87A,Adjective-Noun,Lamani,Indo-European
lmp,87A,Noun-Adjective,Lampung,Austronesian
lmu,87A,No dominant order,Lamen,Austronesian
lnd,87A,Adjective-Noun,Linda,Niger-Congo
lon,87A,Noun-Adjective,Loniu,Austronesian
lot,87A,Noun-Adjective,Lotha,Sino-Tibetan
lou,87A,Noun-Adjective,Lou,Austronesian
luc,87A,Noun-Adjective,Lucazi,Niger-Congo
lug,87A,Noun-Adjective,Lugbara,Central Sudanic
lui,87A,Noun-Adjective,Luiseño,Uto-Aztecan
lun,87A,No dominant order,Lungchang,Sino-Tibetan
luo,87A,Noun-Adjective,Luo,Eastern Sudanic
luv,87A,Noun-Adjective,Luvale,Niger-Congo
luy,87A,Noun-Adjective,Luyia,Niger-Congo
ma,87A,Adjective-Noun,Ma,Niger-Congo
maa,87A,Noun-Adjective,Maasai,Eastern Sudanic
mab,87A,Noun-Adjective,Maba,Maban
mac,87A,Noun-Adjective,Macushi,Cariban
mad,87A,Noun-Adjective,Ma'di,Central Sudanic
mae,87A,Noun-Adjective,Mae,Austronesian
mai,87A,Adjective-Noun,Maithili,Indo-European
maj,87A,Adjective-Noun,Majang,Eastern Sudanic
mak,87A,No dominant order,Makah,Wakashan
mal,87A,Noun-Adjective,Malagasy,Austronesian
mam,87A,No dominant order,Mam,Mayan
man,87A,Noun-Adjective,Mano,Mande
mao,87A,Noun-Adjective,Maori,Austronesian
map,87A,Adjective-Noun,Mapudungun,Araucanian
mar,87A,Noun-Adjective,Maricopa,Hokan
mas,87A,Noun-Adjective,Masa,Afro-Asiatic
mau,87A,Adjective-Noun,Maung,Iwaidjan
maw,87A,Noun-Adjective,Maninka (Western),Mande
may,87A,Noun-Adjective,Maybrat,West Papuan
mba,87A,Noun-Adjective,Mba,Niger-Congo
mbe,87A,Noun-Adjective,Mbere,Niger-Congo
mbi,87A,Noun-Adjective,Mbili,Niger-Congo
mbl,87A,Noun-Adjective,Mbole,Niger-Congo
mbm,87A,Noun-Adjective,Mbum,Niger-Congo
mbr,87A,Noun-Adjective,Mbara,Afro-Asiatic
mbt,87A,Noun-Adjective,Mangbetu,Central Sudanic
mby,87A,Noun-Adjective,Mbay,Central Sudanic
mcc,87A,Adjective-Noun,Mochica,Chimúan
mcd,87A,Adjective-Noun,Macedonian,Indo-European
mch,87A,No dominant order,Machiguenga,Arawakan
mco,87A,Adjective-Noun,Mixe (Coatlán),Mixe-Zoque
mcv,87A,No dominant order,Mocoví,Guaicuruan
mda,87A,Noun-Adjective,Mada (in Cameroon),Afro-Asiatic
mde,87A,Noun-Adjective,Mende,Mande
mdg,87A,Noun-Adjective,Mundang,Niger-Congo
mdl,87A,Noun-Adjective,Matngele,Eastern Daly
mdm,87A,Adjective-Noun,Madimadi,Pama-Nyungan
mdn,87A,Noun-Adjective,Mandan,Siouan
mdo,87A,Adjective-Noun,Mbodomo,Niger-Congo
mds,87A,Noun-Adjective,Manadonese,Austronesian
mdw,87A,Noun-Adjective,Mbosi,Niger-Congo
mea,87A,Noun-Adjective,Meyah,East Bird's Head
mee,87A,Noun-Adjective,Me'en,Eastern Sudanic
meh,87A,Noun-Adjective,Mehri,Afro-Asiatic
mei,87A,No dominant order,Meithei,Sino-Tibetan
mek,87A,Noun-Adjective,Mekens,Tupian
men,87A,No dominant order,Menomini,Algic
mer,87A,Adjective-Noun,Meryam Mir,Western Fly
mey,87A,Noun-Adjective,Menya,Trans-New Guinea
mga,87A,Noun-Adjective,Mondunga,Niger-Congo
mgg,87A,Adjective-Noun,Mangghuer,Altaic
mgk,87A,Noun-Adjective,Mungaka,Niger-Congo
mgo,87A,Noun-Adjective,Mongo,Niger-Congo
mgq,87A,Noun-Adjective,Mango,Central Sudanic
mgu,87A,Noun-Adjective,Musgu,Afro-Asiatic
mhi,87A,Adjective-Noun,Marathi,Indo-European
mhk,87A,Noun-Adjective,Mehek,Sepik
mhl,87A,Noun-Adjective,Miri (Hill):,Sino-Tibetan
mie,87A,Noun-Adjective,Mien,Hmong-Mien
mii,87A,Noun-Adjective,Miisiirii,Eastern Sudanic
mij,87A,Noun-Adjective,Miju,Sino-Tibetan
mik,87A,No dominant order,Mikir,Sino-Tibetan
mil,87A,Adjective-Noun,Milang,Sino-Tibetan
min,87A,Noun-Adjective,Minangkabau,Austronesian
mir,87A,No dominant order,Miriwung,Jarrakan
mis,87A,Noun-Adjective,Miskito,Misumalpan
miy,87A,Noun-Adjective,Miya,Afro-Asiatic
miz,87A,Noun-Adjective,Mizo,Sino-Tibetan
mka,87A,Noun-Adjective,Mauka,Mande
mkd,87A,Noun-Adjective,Makonde,Niger-Congo
mke,87A,Noun-Adjective,Mekeo,Austronesian
mkg,87A,Noun-Adjective,Mandinka (Gambian),Mande
mkj,87A,Noun-Adjective,Makasae,Timor-Alor-Pantar
mku,87A,Noun-Adjective,Maranungku,Western Daly
mkz,87A,Noun-Adjective,Makaa,Niger-Congo
mla,87A,Noun-Adjective,Mambila,Niger-Congo
mlg,87A,Noun-Adjective,Malgwa,Afro-Asiatic
mlk,87A,Noun-Adjective,Malakmalak,Northern Daly
mlm,87A,Noun-Adjective,Mlabri (Minor),Austro-Asiatic
mlu,87A,Noun-Adjective,Maleu,Austronesian
mmb,87A,Noun-Adjective,Mangap-Mbula,Austronesian
mme,87A,Adjective-Noun,Mari (Meadow),Uralic
mmn,87A,No dominant order,Mamanwa,Austronesian
mmv,87A,Noun-Adjective,Mamvu,Central Sudanic
mmw,87A,Noun-Adjective,Mambwe,Niger-Congo
mna,87A,Noun-Adjective,Muna,Austronesian
mnc,87A,Adjective-Noun,Manchu,Altaic
mnd,87A,Adjective-Noun,Mandarin,Sino-Tibetan
mne,87A,Adjective-Noun,Maidu (Northeast),Penutian
mng,87A,Noun-Adjective,Manggarai,Austronesian
mnm,87A,Noun-Adjective,Manam,Austronesian
mns,87A,Adjective-Noun,Mansi,Uralic
mnv,87A,Noun-Adjective,Minaveha,Austronesian
mnz,87A,Adjective-Noun,Munzombo,Niger-Congo
moa,87A,Noun-Adjective,Mono-Alu,Austronesian
moe,87A,Adjective-Noun,Mordvin (Erzya),Uralic
mof,87A,Noun-Adjective,Mofu-Gudur,Afro-Asiatic
mok,87A,Noun-Adjective,Mokilese,Austronesian
mon,87A,Noun-Adjective,Mon,Austro-Asiatic
moo,87A,Noun-Adjective,Mooré,Niger-Congo
mor,87A,Noun-Adjective,Mor,Austronesian
mos,87A,No dominant order,Mosetén,Mosetenan
mot,87A,Noun-Adjective,Motuna,East Bougainville
mou,87A,Noun-Adjective,Moru,Central Sudanic
mpa,87A,Noun-Adjective,Murrinh-Patha,Southern Daly
mpo,87A,Noun-Adjective,Mpongwe,Niger-Congo
mpr,87A,Noun-Adjective,Maipure,Arawakan
mpt,87A,Noun-Adjective,Mian,Trans-New Guinea
mpu,87A,Noun-Adjective,Mpur,West Papuan
mra,87A,Noun-Adjective,Mara,Mangarrayi-Maran
mrc,87A,Adjective-Noun,Marchha,Sino-Tibetan
mrg,87A,Noun-Adjective,Margi,Afro-Asiatic
mrh,87A,Noun-Adjective,Marrithiyel,Western Daly
mrl,87A,Noun-Adjective,Murle,Eastern Sudanic
mro,87A,Noun-Adjective,Moro,Kordofanian
mrq,87A,Noun-Adjective,Marquesan,Austronesian
mrr,87A,Noun-Adjective,Maringarr,Western Daly
mrt,87A,Noun-Adjective,Martuthunira,Pama-Nyungan
mru,87A,Noun-Adjective,Maru,Sino-Tibetan
mrw,87A,Adjective-Noun,Muruwari,Pama-Nyungan
msc,87A,Noun-Adjective,Muisca,Chibchan
msg,87A,Adjective-Noun,Mising,Sino-Tibetan
msk,87A,Noun-Adjective,Masakin,Kordofanian
msl,87A,Noun-Adjective,Masalit,Maban
msm,87A,Noun-Adjective,Musom,Austronesian
msn,87A,Noun-Adjective,Maisin,Austronesian
msq,87A,Adjective-Noun,Musqueam,Salishan
mss,87A,No dominant order,Miwok (Southern Sierra),Penutian
mtb,87A,Noun-Adjective,Matuumbi,Niger-Congo
mto,87A,Adjective-Noun,Malto,Dravidian
mts,87A,Noun-Adjective,Matis,Panoan
mtu,87A,Noun-Adjective,Motu,Austronesian
mua,87A,Noun-Adjective,Makua,Niger-Congo
mud,87A,Noun-Adjective,Mundani,Niger-Congo
mum,87A,Noun-Adjective,Mumuye,Niger-Congo
mun,87A,Adjective-Noun,Mundari,Austro-Asiatic
mup,87A,Noun-Adjective,Mupun,Afro-Asiatic
mur,87A,Noun-Adjective,Mursi,Eastern Sudanic
mus,87A,Adjective-Noun,Mussau,Austronesian
mwb,87A,Adjective-Noun,Manobo (Western Bukidnon),Austronesian
mwe,87A,Noun-Adjective,Mwera,Niger-Congo
mwo,87A,Noun-Adjective,Mwotlap,Austronesian
mxa,87A,Noun-Adjective,Mixtec (Atatlahuca),Oto-Manguean
mxc,87A,Noun-Adjective,Mixtec (Chalcatongo),Oto-Manguean
mxe,87A,Noun-Adjective,Ifira-Mele,Austronesian
mxj,87A,Noun-Adjective,Mixtec (Jicaltepec),Oto-Manguean
mxo,87A,Noun-Adjective,Mixtec (Ocotepec),Oto-Manguean
mxp,87A,Noun-Adjective,Mixtec (Peñoles),Oto-Manguean
mxx,87A,Adjective-Noun,Mixe (Ayutla),Mixe-Zoque
mxy,87A,Noun-Adjective,Mixtec (Yosondúa),Oto-Manguean
myg,87A,Adjective-Noun,Mayogo,Niger-Congo
myi,87A,Noun-Adjective,Mangarrayi,Mangarrayi-Maran
mym,87A,Adjective-Noun,Malayalam,Dravidian
myn,87A,Noun-Adjective,Ma'anyan,Austronesian
myr,87A,Noun-Adjective,Matsés,Panoan
mzc,87A,Noun-Adjective,Mazatec (Chiquihuitlán),Oto-Manguean
mzn,87A,Adjective-Noun,Mazanderani,Indo-European
nab,87A,Noun-Adjective,Nabak,Trans-New Guinea
nag,87A,No dominant order,Nagatman,Yale
naj,87A,Noun-Adjective,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nak,87A,Noun-Adjective,Nakanai,Austronesian
nal,87A,Noun-Adjective,Nalik,Austronesian
nam,87A,Noun-Adjective,Namia,Sepik
nar,87A,Noun-Adjective,Nara (in Ethiopia),Eastern Sudanic
nas,87A,No dominant order,Nasioi,East Bougainville
nau,87A,Noun-Adjective,Nauruan,Austronesian
nav,87A,Noun-Adjective,Navajo,Na-Dene
nax,87A,Noun-Adjective,Naxi,Sino-Tibetan
nbd,87A,Noun-Adjective,Nubian (Dongolese),Eastern Sudanic
nbr,87A,Noun-Adjective,Ngäbere,Chibchan
nca,87A,Adjective-Noun,Nicobarese (Car),Austro-Asiatic
ncm,87A,Noun-Adjective,Ncàm,Niger-Congo
ndb,87A,Noun-Adjective,Ndebele,Niger-Congo
nde,87A,Noun-Adjective,Nande,Niger-Congo
ndi,87A,Noun-Adjective,Ngbandi,Niger-Congo
ndj,87A,Noun-Adjective,Ndjébbana,Mangrida
ndo,87A,Noun-Adjective,Ndonga,Niger-Congo
ndr,87A,Noun-Adjective,Nadroga,Austronesian
ndt,87A,Noun-Adjective,Ndut,Niger-Congo
ndu,87A,Noun-Adjective,Ndumu,Niger-Congo
ndy,87A,Adjective-Noun,Ndyuka,other
neh,87A,Noun-Adjective,Nehan,Austronesian
nep,87A,Adjective-Noun,Nepali,Indo-European
nev,87A,Adjective-Noun,Nevome,Uto-Aztecan
new,87A,Adjective-Noun,Newari (Kathmandu),Sino-Tibetan
ney,87A,Noun-Adjective,Neyo,Niger-Congo
nez,87A,Adjective-Noun,Nez Perce,Penutian
nga,87A,Adjective-Noun,Nganasan,Uralic
ngd,87A,Noun-Adjective,Ngad'a,Austronesian
ngg,87A,Noun-Adjective,Ngan'gityemerri,Southern Daly
ngi,87A,No dominant order,Ngiyambaa,Pama-Nyungan
ngj,87A,Noun-Adjective,Ngadjumaja,Pama-Nyungan
ngk,87A,Noun-Adjective,Ngankikurungkurr,Southern Daly
ngl,87A,Noun-Adjective,Ngalakan,Gunwinyguan
ngm,87A,Noun-Adjective,Ngambay,Central Sudanic
ngn,87A,Noun-Adjective,Ngandi,Gunwinyguan
ngo,87A,Noun-Adjective,Ngoni,Niger-Congo
ngt,87A,Noun-Adjective,Naga (Tangkhul),Sino-Tibetan
ngu,87A,Noun-Adjective,Nguna,Austronesian
ngw,87A,No dominant order,Ngawun,Pama-Nyungan
ngz,87A,Noun-Adjective,Ngizim,Afro-Asiatic
nhh,87A,Noun-Adjective,Nahuatl (Huasteca),Uto-Aztecan
nhm,87A,Noun-Adjective,Nahuatl (Michoacán),Uto-Aztecan
nhn,87A,No dominant order,Nahuatl (North Puebla),Uto-Aztecan
nht,87A,Noun-Adjective,Nahuatl (Tetelcingo),Uto-Aztecan
nia,87A,Noun-Adjective,Nias,Austronesian
nif,87A,Noun-Adjective,Niuafo'ou,Austronesian
nis,87A,Adjective-Noun,Nyishi,Sino-Tibetan
niu,87A,Noun-Adjective,Niuean,Austronesian
nkb,87A,Noun-Adjective,Ngalkbun,Gunwinyguan
nke,87A,No dominant order,Nkem,Niger-Congo
nkk,87A,Noun-Adjective,Nakkara,Mangrida
nkn,87A,Noun-Adjective,Nkonya,Niger-Congo
nko,87A,Noun-Adjective,Nkore-Kiga,Niger-Congo
nku,87A,Noun-Adjective,Nubian (Kunuz),Eastern Sudanic
nma,87A,Noun-Adjective,Naga (Mao),Sino-Tibetan
nmm,87A,No dominant order,Manange,Sino-Tibetan
nnc,87A,Noun-Adjective,Nancowry,Austro-Asiatic
nnd,87A,Noun-Adjective,Nend,Trans-New Guinea
nng,87A,Noun-Adjective,Nyanga,Niger-Congo
nnk,87A,Noun-Adjective,Nankina,Trans-New Guinea
noc,87A,Noun-Adjective,Nocte,Sino-Tibetan
nog,87A,Adjective-Noun,Noghay,Altaic
non,87A,Noun-Adjective,Noni,Niger-Congo
noo,87A,Noun-Adjective,Noon,Niger-Congo
nor,87A,Adjective-Noun,Norwegian,Indo-European
nph,87A,Noun-Adjective,Nar-Phu,Sino-Tibetan
nrg,87A,Noun-Adjective,Nanerge,Niger-Congo
nse,87A,Noun-Adjective,Nsenga,Niger-Congo
nsg,87A,Adjective-Noun,Nisgha,Penutian
nsn,87A,Adjective-Noun,Nisenan,Penutian
nti,87A,Adjective-Noun,Ngiti,Central Sudanic
ntj,87A,Noun-Adjective,Ngaanyatjarra,Pama-Nyungan
nto,87A,Noun-Adjective,Ntomba,Niger-Congo
ntu,87A,Adjective-Noun,Nenets,Uralic
nua,87A,Noun-Adjective,Nuaulu,Austronesian
nue,87A,Noun-Adjective,Nuer,Eastern Sudanic
nug,87A,No dominant order,Nunggubuyu,Gunwinyguan
nun,87A,Noun-Adjective,Nung (in Vietnam),Tai-Kadai
nup,87A,Noun-Adjective,Nupe,Niger-Congo
nus,87A,Noun-Adjective,Nusu,Sino-Tibetan
nuu,87A,No dominant order,Nuuchahnulth,Wakashan
nwd,87A,Adjective-Noun,Newar (Dolakha),Sino-Tibetan
nyh,87A,Noun-Adjective,Nyiha,Niger-Congo
nyi,87A,Noun-Adjective,Nyimang,Eastern Sudanic
nyk,87A,Noun-Adjective,Nyamkad,Sino-Tibetan
nym,87A,Noun-Adjective,Nyamwezi,Niger-Congo
nyr,87A,No dominant order,Nyangumarda,Pama-Nyungan
nyu,87A,Adjective-Noun,Nyulnyul,Nyulnyulan
nza,87A,Adjective-Noun,Nzakara,Niger-Congo
nze,87A,Noun-Adjective,Naga (Zeme),Sino-Tibetan
obg,87A,Adjective-Noun,Ogbronuagum,Niger-Congo
obo,87A,No dominant order,Obolo,Niger-Congo
ocu,87A,Adjective-Noun,Ocuilteco,Oto-Manguean
olo,87A,Noun-Adjective,Olo,Torricelli
omh,87A,Noun-Adjective,Omaha,Siouan
omi,87A,Noun-Adjective,Ömie,Trans-New Guinea
ood,87A,Adjective-Noun,O'odham,Uto-Aztecan
ord,87A,Adjective-Noun,Ordos,Altaic
orh,87A,Noun-Adjective,Oromo (Harar),Afro-Asiatic
ori,87A,Noun-Adjective,Orig,Kordofanian
ork,87A,Noun-Adjective,Orok,Altaic
oro,87A,Noun-Adjective,Orokaiva,Trans-New Guinea
orw,87A,Noun-Adjective,Oromo (Waata),Afro-Asiatic
ory,87A,Noun-Adjective,Orya,Tor-Orya
osa,87A,Noun-Adjective,Osage,Siouan
oss,87A,Adjective-Noun,Ossetic,Indo-European
otm,87A,Adjective-Noun,Otomí (Mezquital),Oto-Manguean
otr,87A,Noun-Adjective,Otoro,Kordofanian
paa,87A,Adjective-Noun,Pa'a,Afro-Asiatic
pae,87A,Noun-Adjective,Páez,Páezan
pai,87A,Noun-Adjective,Paiwan,Austronesian
pal,87A,Adjective-Noun,Palauan,Austronesian
pam,87A,Noun-Adjective,Pame,Oto-Manguean
pan,87A,Adjective-Noun,Panjabi,Indo-European
par,87A,Noun-Adjective,Päri,Eastern Sudanic
pat,87A,Noun-Adjective,Patep,Austronesian
pau,87A,Noun-Adjective,Paumarí,Arauan
paw,87A,Adjective-Noun,Pawaian,Teberan-Pawaian
pba,87A,Adjective-Noun,Pima Bajo,Uto-Aztecan
pdp,87A,No dominant order,Folopa,Teberan-Pawaian
per,87A,Noun-Adjective,Pero,Afro-Asiatic
pga,87A,Noun-Adjective,Pilagá,Guaicuruan
pia,87A,Noun-Adjective,Piaroa,Sáliban
pip,87A,Adjective-Noun,Pipil,Uto-Aztecan
pir,87A,Noun-Adjective,Piro,Arawakan
pit,87A,Noun-Adjective,Pitjantjatjara,Pama-Nyungan
pkn,87A,Adjective-Noun,Paakantyi,Pama-Nyungan
pkt,87A,Noun-Adjective,Pokot,Eastern Sudanic
plg,87A,Noun-Adjective,Palaung,Austro-Asiatic
plh,87A,Noun-Adjective,Paulohi,Austronesian
plk,87A,Noun-Adjective,Palikur,Arawakan
pms,87A,Noun-Adjective,Paamese,Austronesian
png,87A,Noun-Adjective,Pangwa,Niger-Congo
pnn,87A,No dominant order,Pangasinan,Austronesian
pno,87A,Adjective-Noun,Paiute (Northern),Uto-Aztecan
pnu,87A,Noun-Adjective,Bunu (Younuo),Hmong-Mien
pnx,87A,Noun-Adjective,Panará,Macro-Ge
